memberId,lastTransactionUtcTs,lastTransactionType,lastTransactionPointsBought,lastTransactionRevenueUSD
E15F4EA3,2021-07-19 11:46:15,gift,5400,6.75
E6D1C2BC,2021-07-19 12:48:22,redeem,-1000,0.0
7C547BD1,2021-07-19 18:45:08,redeem,-4800,0.0
7FF5DF2A,2021-07-20 01:49:55,redeem,-9200,0.0
8A643CF2,2021-07-20 04:25:23,redeem,-5400,0.0
C29B266C,2021-07-20 16:57:32,buy,7300,24.333333333333332
E98B179B,2021-07-20 17:47:15,gift,1400,1.75
DC1E01E7,2021-07-21 23:03:10,redeem,-5600,0.0
02681B5A,2021-07-22 05:42:02,redeem,-5000,0.0
582AC37A,2021-07-23 12:27:27,redeem,-4400,0.0
18B016AB,2021-07-24 11:46:09,redeem,-6600,0.0
E98B179B,2021-07-25 21:43:42,redeem,-200,0.0
CC90CAC4,2021-07-26 14:27:11,redeem,-5300,0.0
C5503379,2021-07-26 17:05:15,buy,6500,7.222222222222222
74508396,2021-07-27 00:10:35,redeem,-2700,0.0
EBE6F713,2021-07-27 05:15:46,redeem,-8700,0.0
7FF5DF2A,2021-07-27 05:28:44,gift,9800,4.9
6D092AFC,2021-07-27 22:18:31,buy,4400,6.285714285714286
64E9B0BF,2021-07-28 08:35:51,gift,5700,5.7
B0B0BAC1,2021-07-28 19:01:47,buy,1100,0.5789473684210527
28164DB9,2021-07-29 01:37:09,gift,2100,1.1666666666666667
4685BB4D,2021-07-29 02:27:42,redeem,-9200,0.0
9D4E1190,2021-07-29 19:49:40,redeem,-9100,0.0
6C2B8F14,2021-07-30 01:53:52,redeem,-4000,0.0
28608FB4,2021-07-30 06:07:21,gift,4400,2.3157894736842106
6BD35CCA,2021-07-30 12:09:52,buy,1700,1.1333333333333333
FC107804,2021-07-30 17:58:08,redeem,-200,0.0
E8EB1D4F,2021-07-31 19:15:10,redeem,-2900,0.0
F5601A96,2021-08-01 01:51:01,buy,900,1.2857142857142858
2085BB17,2021-08-01 18:25:16,gift,200,0.1111111111111111
DC1E01E7,2021-08-02 09:44:46,redeem,-7600,0.0
D6707AE8,2021-08-02 15:36:14,redeem,-100,0.0
D6707AE8,2021-08-02 17:47:16,buy,2000,1.0
9B3D79B6,2021-08-03 04:50:58,gift,3500,11.666666666666666
768354DA,2021-08-05 03:10:15,gift,4700,5.222222222222222
6ECF48ED,2021-08-05 15:29:55,redeem,-300,0.0
141D2CF5,2021-08-05 20:00:20,gift,3600,6.0
B0B0BAC1,2021-08-05 22:20:11,gift,5100,5.666666666666667
97179360,2021-08-05 22:58:25,gift,8000,6.153846153846154
5A283220,2021-08-06 06:40:37,redeem,-1900,0.0
62948B3D,2021-08-06 18:21:41,buy,2800,9.333333333333334
6DC659DA,2021-08-06 21:09:36,redeem,-8700,0.0
21836B6F,2021-08-06 23:27:49,buy,4500,2.25
2CB5BAC6,,,,
EDBD5B25,2021-08-07 00:26:40,gift,2800,1.5555555555555556
73CDC6F0,2021-08-07 07:22:38,redeem,-4400,0.0
0E78F618,2021-08-07 19:45:18,gift,900,0.6428571428571429
B535A8A9,2021-08-08 13:05:56,buy,5500,9.166666666666666
FC20C0A0,2021-08-09 01:40:34,gift,9600,9.6
83267BAF,2021-08-09 19:59:08,gift,1300,1.3
A009AB44,2021-08-09 20:36:42,gift,7400,3.7
E1D98AEA,2021-08-09 22:16:49,gift,5400,2.8421052631578947
A9C695E1,2021-08-10 02:33:17,redeem,-1200,0.0
56BA6C12,2021-08-10 10:52:31,redeem,-1700,0.0
945EC7D0,2021-08-10 12:00:15,redeem,-3400,0.0
77509E1F,2021-08-10 16:13:10,redeem,-8400,0.0
4D479205,2021-08-10 17:41:12,redeem,-6800,0.0
98784DEE,2021-08-10 21:20:56,gift,2500,25.0
4B8E6516,2021-08-11 03:59:05,buy,2100,2.625
0744D481,2021-08-11 08:02:09,redeem,-1200,0.0
CFF76686,2021-08-11 08:23:30,gift,9200,5.75
FAD48011,2021-08-13 05:43:25,redeem,-6800,0.0
B9EF12A3,2021-08-13 21:42:16,redeem,-2300,0.0
96E9CB29,2021-08-14 00:45:16,redeem,-7300,0.0
E6B53130,2021-08-14 01:18:46,redeem,-6800,0.0
A67C5D0B,2021-08-15 21:18:14,redeem,-4700,0.0
01453339,2021-08-16 05:12:26,redeem,-2900,0.0
6ECF48ED,2021-08-16 05:18:41,gift,4900,5.444444444444445
6902D348,2021-08-16 23:18:46,gift,8500,6.071428571428571
5584E2AC,2021-08-18 00:44:52,gift,1200,0.6
46FF496E,2021-08-18 02:52:30,redeem,-1100,0.0
8F686B10,2021-08-18 17:23:52,redeem,-8400,0.0
B224690B,2021-08-18 18:07:06,buy,4600,3.5384615384615383
1866B670,2021-08-19 03:52:40,buy,4600,3.2857142857142856
68415BA5,2021-08-19 06:23:29,buy,2600,2.3636363636363638
F1C4ED3D,2021-08-20 10:08:41,gift,4700,15.666666666666666
6516479A,2021-08-20 15:13:34,gift,200,0.6666666666666666
69F19E30,2021-08-21 03:57:03,gift,900,1.0
D41D8FF1,2021-08-21 05:15:33,buy,3300,11.0
28608FB4,2021-08-21 15:10:07,buy,2800,1.4736842105263157
E6D1C2BC,2021-08-22 02:16:13,redeem,-5400,0.0
7C547BD1,2021-08-22 08:46:41,gift,5500,3.0555555555555554
48B58C8A,2021-08-22 13:39:28,buy,7600,4.222222222222222
0556F02D,2021-08-22 15:41:50,buy,3300,11.0
4534B5EA,2021-08-22 20:38:12,buy,6300,21.0
622AD67A,2021-08-22 23:26:45,redeem,-5500,0.0
B5110806,2021-08-23 23:25:31,gift,8000,7.2727272727272725
E71F95FD,2021-08-25 06:53:26,gift,1000,5.0
7B5E1CAB,2021-08-26 18:56:26,buy,3300,4.714285714285714
F7866290,2021-08-27 05:52:13,gift,2300,5.75
3CA929A2,2021-08-27 13:07:20,redeem,-6500,0.0
7CEED685,2021-08-27 14:18:16,buy,5500,6.111111111111111
B82EE52F,2021-08-27 19:19:23,redeem,-500,0.0
58B6CADE,2021-08-27 23:37:07,redeem,-1400,0.0
471193DA,2021-08-28 10:26:37,redeem,-4700,0.0
3D6A787F,2021-08-28 12:59:27,redeem,-6600,0.0
C4782977,2021-08-28 19:47:13,buy,1000,0.8333333333333334
4EBBA871,2021-08-28 21:20:18,gift,8300,6.384615384615385
6D6C9C03,2021-08-29 10:02:34,redeem,-4300,0.0
2F35C7DB,2021-08-29 18:14:10,gift,700,0.5833333333333334
48B58C8A,2021-08-31 09:14:50,gift,5200,26.0
284525AD,2021-08-31 10:09:42,gift,8900,9.88888888888889
B48686E1,2021-09-01 19:03:24,gift,300,0.15789473684210525
6D305972,2021-09-03 10:05:37,redeem,-500,0.0
,2021-09-04 01:35:26,buy,1800,2.5714285714285716
B48686E1,2021-09-04 03:17:42,buy,8500,4.25
0E78F618,2021-09-04 07:24:39,buy,9300,93.0
E6B4C4D3,2021-09-04 08:45:49,buy,1300,4.333333333333333
4534B5EA,2021-09-04 09:21:31,gift,4500,45.0
2AD32DA9,2021-09-05 07:42:31,redeem,-9500,0.0
58B6CADE,2021-09-05 12:15:56,gift,8000,40.0
6E597620,2021-09-05 20:29:27,redeem,-3700,0.0
E4452036,2021-09-06 09:34:51,gift,4100,10.25
7F99B62C,2021-09-08 00:33:21,redeem,-8300,0.0
F9DFD832,2021-09-08 04:41:04,buy,800,1.0
4EA76215,2021-09-08 07:27:26,buy,4300,4.777777777777778
0AA039D6,2021-09-08 11:12:45,redeem,-7500,0.0
CFF76686,2021-09-08 16:05:21,redeem,-5000,0.0
7FDAEB1C,2021-09-09 14:05:18,buy,8700,5.4375
84739892,2021-09-09 23:34:43,buy,2400,3.4285714285714284
73CDC6F0,2021-09-10 00:19:28,buy,1800,0.9473684210526315
A78A409E,2021-09-10 00:47:19,redeem,-8000,0.0
0465787F,2021-09-10 00:47:40,buy,6700,22.333333333333332
2954F84A,2021-09-10 10:26:16,gift,5800,3.0526315789473686
B71E1604,2021-09-10 20:53:12,gift,900,9.0
FF747F0F,2021-09-10 23:13:55,redeem,-3000,0.0
D2A0CA57,2021-09-11 10:03:44,buy,4000,2.3529411764705883
2B03FF77,2021-09-11 17:33:10,buy,4400,3.3846153846153846
91546ED8,2021-09-11 19:32:58,redeem,-6900,0.0
8858F0F0,2021-09-12 09:19:02,gift,3000,2.5
2567D20E,2021-09-13 01:13:43,buy,4600,2.4210526315789473
C39173E8,2021-09-13 04:14:47,redeem,-4000,0.0
16734236,2021-09-14 08:10:40,redeem,-9900,0.0
E7B82148,2021-09-14 15:27:40,gift,7700,11.0
B26355A5,2021-09-14 16:04:11,gift,6800,11.333333333333334
A7677625,2021-09-14 21:34:20,buy,6000,3.0
FCD17894,2021-09-15 04:28:39,buy,4900,4.454545454545454
3F9E5326,2021-09-15 07:11:26,redeem,-2200,0.0
EC3BDD69,2021-09-15 09:41:14,buy,3700,1.9473684210526316
DA92C3C9,2021-09-15 11:00:54,gift,4600,9.2
154651AD,2021-09-17 01:41:43,redeem,-3300,0.0
E4452036,2021-09-17 04:34:52,redeem,-5700,0.0
C6FC47DF,2021-09-17 16:19:26,redeem,-7800,0.0
62C21009,2021-09-17 19:37:37,redeem,-7000,0.0
F5601A96,2021-09-17 20:29:41,buy,7800,11.142857142857142
978B8445,2021-09-18 02:26:44,gift,1300,4.333333333333333
464459E9,2021-09-18 09:54:27,gift,700,2.3333333333333335
25938411,2021-09-18 21:21:40,redeem,-500,0.0
DAA7E881,2021-09-18 22:40:48,redeem,-2900,0.0
FAD48011,2021-09-19 06:33:37,gift,4600,2.3
331B6148,2021-09-19 11:48:28,redeem,-1900,0.0
A890C0D2,2021-09-20 00:31:24,redeem,-4200,0.0
BBB600FB,2021-09-22 07:10:20,gift,3200,16.0
1073F799,2021-09-22 23:13:22,redeem,-5600,0.0
DE940C1C,2021-09-23 14:03:28,buy,6200,6.888888888888889
14B66A62,2021-09-23 20:24:37,gift,2400,2.4
E6477E2E,2021-09-24 16:01:21,redeem,-900,0.0
331B6148,2021-09-25 03:19:16,buy,3300,1.65
07B9F61A,2021-09-25 17:31:41,buy,2400,2.4
1B7CE396,2021-09-25 19:04:03,gift,1100,2.2
284745F7,2021-09-26 05:43:19,redeem,-7800,0.0
24B5A6A9,2021-09-26 16:12:16,gift,9400,4.7
0190F114,2021-09-27 05:42:04,gift,3000,7.5
4A2BC2EF,2021-09-27 08:37:28,buy,9300,93.0
4B8E6516,2021-09-28 21:17:00,redeem,-1200,0.0
EC3BDD69,2021-09-29 13:09:06,buy,4400,2.2
DE74E173,2021-09-29 13:59:42,buy,9500,6.333333333333333
B535A8A9,2021-09-30 05:09:14,redeem,-5400,0.0
D18F660E,2021-09-30 08:18:55,redeem,-4200,0.0
0B93D54A,2021-09-30 20:46:51,redeem,-1900,0.0
58487DA6,2021-10-01 15:04:16,gift,400,0.4444444444444444
66EB5B9B,2021-10-01 21:20:56,gift,1500,3.0
75B0D217,2021-10-01 21:28:37,gift,6100,4.357142857142857
48B58C8A,2021-10-01 23:50:38,buy,5700,8.142857142857142
3064B0B7,2021-10-02 09:04:48,buy,4200,2.8
6D305972,2021-10-02 10:32:07,redeem,-7100,0.0
AD432A5B,2021-10-03 08:20:31,gift,6200,3.6470588235294117
52793EA2,2021-10-04 02:52:39,gift,5800,3.2222222222222223
C9FE29B0,2021-10-04 04:59:16,buy,3900,2.4375
3CA929A2,2021-10-05 22:14:23,redeem,-8800,0.0
5BD9AEFA,2021-10-06 08:34:31,gift,3100,2.2142857142857144
398AD97B,2021-10-06 09:24:15,gift,7300,24.333333333333332
3D0B4F32,2021-10-06 10:43:38,gift,7200,9.0
CF4CDBED,2021-10-06 13:25:08,buy,2400,24.0
D9911802,2021-10-06 15:22:43,buy,5800,3.411764705882353
92222EBC,2021-10-06 23:58:26,gift,6800,3.4
B6FDEFF3,2021-10-07 03:48:19,redeem,-300,0.0
C113A822,2021-10-07 13:51:57,gift,7200,10.285714285714286
B1B6E92C,2021-10-07 22:35:31,redeem,-3000,0.0
A386D3CD,2021-10-08 06:46:22,buy,4700,11.75
E38763D6,2021-10-08 07:33:54,redeem,-8700,0.0
DE82F6BF,2021-10-09 05:48:06,buy,3700,4.111111111111111
1CA01C8A,2021-10-09 16:52:13,redeem,-2800,0.0
353ACD20,2021-10-10 01:39:26,gift,2800,9.333333333333334
448D5718,2021-10-10 16:27:33,redeem,-7200,0.0
AD432A5B,2021-10-11 05:58:32,gift,6600,33.0
AF5E9154,2021-10-11 11:27:03,redeem,-9400,0.0
8303F46E,2021-10-12 11:46:24,buy,100,0.05263157894736842
CC886BC4,2021-10-12 11:57:20,gift,8600,5.0588235294117645
331B6148,2021-10-13 06:15:16,redeem,-9500,0.0
B81EBF21,2021-10-13 10:29:46,redeem,-7100,0.0
7F99B62C,2021-10-13 15:58:39,redeem,-1600,0.0
412ED494,2021-10-13 16:17:32,gift,7200,4.235294117647059
C29B266C,2021-10-14 01:38:57,buy,6300,4.2
7B78E143,2021-10-14 03:26:04,gift,4600,2.7058823529411766
29304319,2021-10-14 07:49:27,redeem,-7800,0.0
25938411,2021-10-15 03:43:53,redeem,-4500,0.0
9AF04963,2021-10-15 14:08:11,buy,2900,3.2222222222222223
0C29817B,2021-10-15 21:28:18,gift,5600,2.8
25938411,2021-10-15 22:34:14,buy,9800,4.9
3D6A787F,2021-10-16 05:23:41,redeem,-300,0.0
E4452036,2021-10-16 08:37:19,redeem,-2600,0.0
FE2DE344,2021-10-17 16:50:55,redeem,-8100,0.0
4D84D199,2021-10-18 04:17:58,redeem,-6300,0.0
2E18E256,2021-10-18 08:42:48,redeem,-4800,0.0
90912664,2021-10-18 08:49:09,redeem,-6700,0.0
2F35C7DB,2021-10-19 00:55:07,buy,7600,4.222222222222222
7F99B62C,2021-10-19 04:38:45,gift,600,2.0
835B9FED,2021-10-19 12:48:25,redeem,-3400,0.0
E9C8343F,2021-10-19 14:25:34,redeem,-8600,0.0
B1001422,2021-10-21 00:16:42,gift,4300,43.0
4883B10C,2021-10-21 01:14:15,gift,8300,5.533333333333333
E94CEF81,2021-10-21 06:06:25,buy,1900,9.5
6BD35CCA,2021-10-21 10:02:34,redeem,-7200,0.0
D9911802,2021-10-21 10:44:44,buy,6400,12.8
7A212217,2021-10-21 15:16:04,redeem,-9700,0.0
E383CB37,2021-10-21 17:17:20,buy,500,0.25
B17CB563,2021-10-21 17:59:46,buy,5300,26.5
B34038BA,2021-10-22 05:55:57,redeem,-6100,0.0
B8C5C96C,2021-10-22 10:31:46,gift,6800,3.7777777777777777
9A4A5C1B,2021-10-23 05:37:17,buy,1700,2.125
01453339,2021-10-23 19:05:50,redeem,-4300,0.0
E98B179B,2021-10-24 09:39:23,redeem,-3900,0.0
B3D37DD7,2021-10-24 12:31:08,buy,2000,20.0
FC403EBF,2021-10-24 22:41:56,gift,7100,11.833333333333334
8E25F6E9,2021-10-24 23:25:25,redeem,-6700,0.0
292A751B,2021-10-25 17:43:10,gift,1400,2.8
190F7BF0,2021-10-27 02:12:58,gift,8700,9.666666666666666
AD327A55,2021-10-27 03:13:30,redeem,-2800,0.0
647905FD,2021-10-27 04:46:40,gift,7100,3.736842105263158
66EB5B9B,2021-10-27 12:04:07,buy,1600,1.7777777777777777
EDA924C6,2021-10-27 19:01:17,gift,6700,33.5
3EEF3DD6,2021-10-28 06:03:56,buy,8300,8.3
6D4A32B4,2021-10-28 22:45:52,gift,1100,0.8461538461538461
F1C4ED3D,2021-10-29 14:13:41,buy,8700,8.7
924B58F2,2021-10-30 15:38:46,buy,8200,82.0
B5110806,2021-10-31 09:52:17,redeem,-7400,0.0
F5601A96,2021-10-31 14:15:53,gift,3700,7.4
2049AE0D,2021-11-01 13:33:54,buy,3700,12.333333333333334
BE4B1889,2021-11-01 17:23:26,buy,5300,2.65
2085BB17,2021-11-02 07:54:49,gift,3700,9.25
0B93D54A,2021-11-02 10:51:22,buy,800,0.5714285714285714
7A334419,2021-11-02 16:54:16,gift,6200,5.636363636363637
92DC309C,2021-11-02 19:41:49,gift,3600,2.0
51220C27,2021-11-03 03:27:02,redeem,-4000,0.0
DBAC9005,2021-11-03 16:27:08,redeem,-8700,0.0
41FAE41F,2021-11-05 01:00:31,buy,9800,19.6
C113A822,2021-11-06 18:38:18,gift,3200,3.2
B49480EC,2021-11-06 23:06:10,buy,900,1.125
1A1AAFB2,2021-11-07 06:20:36,buy,7000,5.833333333333333
A0C87EEA,2021-11-07 13:29:53,redeem,-2400,0.0
18B016AB,2021-11-07 14:15:28,redeem,-2600,0.0
BE5F87A6,2021-11-07 16:46:52,gift,1700,1.0625
A83237C1,2021-11-07 19:04:47,redeem,-8400,0.0
A9C695E1,2021-11-07 23:31:04,buy,5600,28.0
B1B6E92C,2021-11-08 13:03:14,redeem,-8800,0.0
C6FC47DF,2021-11-08 22:49:33,gift,4200,2.210526315789474
161B54F9,2021-11-08 23:41:49,buy,2300,3.8333333333333335
E35B1925,2021-11-08 23:50:53,gift,9300,5.470588235294118
34A01C00,2021-11-09 02:19:26,gift,3000,1.5
6CF35330,2021-11-09 08:32:09,gift,1800,0.9473684210526315
0F66601C,2021-11-09 10:54:20,gift,5700,9.5
CDCD2760,2021-11-09 14:28:28,gift,8000,20.0
02681B5A,2021-11-10 10:25:39,gift,8600,4.3
D502D7AA,2021-11-10 11:26:16,buy,8000,16.0
41FAE41F,2021-11-10 21:58:30,gift,900,0.5625
0F66601C,2021-11-11 07:57:49,redeem,-4200,0.0
4888E197,2021-11-11 10:21:06,gift,9300,5.166666666666667
42C9C797,2021-11-11 21:31:43,redeem,-5800,0.0
15360C78,2021-11-11 21:58:23,buy,9000,8.181818181818182
1D3115D4,2021-11-12 20:55:50,buy,300,0.15789473684210525
AD9F59FD,2021-11-12 21:51:07,redeem,-700,0.0
69590696,2021-11-13 08:32:48,buy,9800,8.909090909090908
A60B94CF,2021-11-13 10:10:40,redeem,-2400,0.0
6A6F4686,2021-11-13 18:07:47,redeem,-7000,0.0
AF5F0CF2,2021-11-14 05:42:41,buy,2400,2.4
E35B1925,2021-11-15 08:42:47,redeem,-2200,0.0
86A1FBC3,2021-11-15 10:29:54,buy,6000,3.3333333333333335
70D095A5,2021-11-15 13:43:23,buy,1200,1.7142857142857142
0F66601C,2021-11-16 04:51:23,buy,8000,4.0
D2A0CA57,2021-11-16 09:17:17,buy,9400,7.230769230769231
55EB3069,2021-11-16 17:33:42,buy,8700,29.0
34F002EB,2021-11-17 10:19:29,buy,3200,2.1333333333333333
8E12A9D0,2021-11-17 18:54:10,buy,3300,16.5
331B6148,2021-11-17 20:30:32,buy,900,1.2857142857142858
2D602F54,2021-11-17 20:32:53,buy,900,0.75
45F4AB79,2021-11-18 13:20:08,gift,7400,3.8947368421052633
B4C35D7D,2021-11-18 18:54:29,redeem,-5900,0.0
76F0942D,2021-11-19 17:25:55,buy,5200,5.2
9A4A5C1B,2021-11-19 20:45:10,redeem,-9700,0.0
D2A0CA57,2021-11-20 13:22:32,buy,7700,7.0
8775A3FD,2021-11-21 06:16:15,buy,6900,69.0
A386D3CD,2021-11-21 20:43:56,gift,2000,1.5384615384615385
6ECF48ED,2021-11-22 03:29:10,redeem,-500,0.0
D607D955,2021-11-22 05:00:39,buy,1400,2.3333333333333335
589101BF,2021-11-22 08:53:33,buy,4100,2.7333333333333334
5AC9489D,2021-11-23 17:36:12,redeem,-100,0.0
842A091A,2021-11-23 18:43:36,gift,5400,3.857142857142857
0324A838,2021-11-24 09:21:27,gift,300,1.5
B08B7F04,2021-11-24 09:51:09,redeem,-8900,0.0
5A2968C4,2021-11-24 22:06:10,redeem,-200,0.0
8C413FF5,2021-11-25 20:42:40,redeem,-800,0.0
70783363,2021-11-25 21:04:53,buy,6400,16.0
5070AC76,2021-11-26 04:20:10,redeem,-6200,0.0
9A1A51DD,2021-11-26 15:44:26,buy,2500,12.5
EECCE614,2021-11-26 23:12:59,gift,4600,15.333333333333334
C39173E8,2021-11-27 00:54:45,redeem,-2500,0.0
FB341532,2021-11-27 02:38:29,redeem,-9000,0.0
E9D6B9F0,2021-11-27 08:11:30,gift,9500,5.0
C113A822,2021-11-28 05:23:36,buy,5200,2.888888888888889
CDD60B59,2021-11-28 14:50:47,redeem,-1300,0.0
A386D3CD,2021-11-28 19:35:49,buy,8700,21.75
EE7362C0,2021-11-29 06:52:29,gift,5800,3.0526315789473686
6D5B935F,2021-11-29 19:52:05,redeem,-6800,0.0
C677471E,2021-11-30 17:51:55,gift,3100,1.9375
0664C0B9,2021-12-01 00:31:46,buy,3100,4.428571428571429
1F89BD35,2021-12-01 00:40:38,redeem,-2100,0.0
1381FE46,2021-12-01 09:09:03,gift,7800,15.6
15360C78,2021-12-01 12:01:04,buy,5700,4.071428571428571
4896C7AC,2021-12-01 17:41:11,gift,7200,4.235294117647059
465E51CE,2021-12-01 19:40:35,buy,3700,2.8461538461538463
62AAB8C2,2021-12-02 09:43:37,buy,2400,4.8
FEE139CE,2021-12-02 14:55:29,redeem,-7600,0.0
A730D2DA,2021-12-03 04:39:11,redeem,-9200,0.0
4D2420BF,2021-12-03 10:48:06,gift,7800,15.6
13A0FF53,2021-12-04 03:14:04,redeem,-6600,0.0
1866B670,2021-12-04 08:29:10,gift,7800,9.75
1073F799,2021-12-04 11:18:55,buy,8800,7.333333333333333
4685BB4D,2021-12-05 08:09:59,buy,9300,5.8125
245EB671,2021-12-05 11:15:25,gift,8100,4.5
A67C5D0B,2021-12-05 14:25:28,buy,8800,5.176470588235294
5AC9489D,2021-12-05 22:36:59,gift,5600,5.6
66EB5B9B,2021-12-06 04:53:12,redeem,-2100,0.0
E9C8343F,2021-12-06 06:08:50,gift,5600,3.5
3E084EEE,2021-12-06 21:32:06,redeem,-3400,0.0
BBB600FB,2021-12-07 16:27:40,buy,8800,7.333333333333333
3D7351AC,2021-12-09 03:07:19,gift,1500,1.0714285714285714
D55D2603,2021-12-10 14:42:42,redeem,-2700,0.0
154651AD,2021-12-11 00:44:43,buy,900,0.9
0744D481,2021-12-11 17:48:51,gift,5800,6.444444444444445
B6FDEFF3,2021-12-12 07:13:17,redeem,-6400,0.0
409D35EA,2021-12-13 00:36:33,buy,6600,3.8823529411764706
13A0FF53,2021-12-13 00:50:15,redeem,-7000,0.0
73E709B8,2021-12-13 10:06:46,gift,9800,6.125
EB6FFC96,2021-12-13 11:47:37,buy,3000,1.6666666666666667
C0491886,2021-12-13 20:52:19,buy,3100,3.1
98784DEE,2021-12-14 05:03:52,buy,8900,89.0
B5BFC196,2021-12-14 20:38:34,buy,8200,6.833333333333333
64E9B0BF,2021-12-14 21:11:47,buy,1200,1.2
5A283220,2021-12-14 21:51:06,buy,8600,9.555555555555555
2ECE96AF,2021-12-15 10:08:36,buy,9400,7.230769230769231
DD2AF5D6,2021-12-15 18:00:33,buy,3800,3.4545454545454546
EB6FFC96,2021-12-15 20:50:44,redeem,-4200,0.0
C0B6EE16,2021-12-16 07:27:46,buy,600,1.5
819EF521,2021-12-16 10:51:45,buy,6400,3.3684210526315788
D70B88C5,2021-12-16 22:25:37,buy,3300,2.75
D18F660E,2021-12-16 22:30:08,buy,4000,40.0
5EEE0B55,2021-12-17 04:08:47,redeem,-6900,0.0
3E6DA6DE,2021-12-17 15:04:12,buy,5900,9.833333333333334
EFF1A71F,2021-12-17 21:24:32,buy,5600,56.0
66EB5B9B,2021-12-18 05:48:42,buy,7400,6.7272727272727275
1073F799,2021-12-18 07:03:25,buy,3800,2.375
6FA41343,2021-12-18 14:18:25,buy,1200,0.7058823529411765
6D1A4F42,2021-12-18 16:53:27,gift,1200,1.7142857142857142
6D5B935F,2021-12-18 22:45:54,redeem,-9500,0.0
BA54FCA7,2021-12-19 17:17:08,gift,2800,3.111111111111111
,2021-12-20 08:10:47,gift,5100,7.285714285714286
EC488D06,2021-12-20 10:26:05,gift,200,0.11764705882352941
3DFE78A5,2021-12-21 23:43:06,redeem,-1300,0.0
16C09944,2021-12-22 01:32:16,buy,400,1.0
B5110806,2021-12-22 22:17:07,buy,5000,3.3333333333333335
58B6CADE,2021-12-23 01:38:07,redeem,-8100,0.0
417E93CA,2021-12-23 07:28:49,gift,3200,4.0
73CDC6F0,2021-12-23 10:27:59,gift,5700,9.5
8B1C7BD4,2021-12-24 01:31:10,redeem,-4600,0.0
3D938BD4,2021-12-24 02:01:26,redeem,-7100,0.0
2194C2A7,2021-12-24 19:49:47,redeem,-7900,0.0
AD432A5B,2021-12-25 20:09:47,gift,3700,6.166666666666667
FEF48449,2021-12-26 01:34:19,gift,7600,25.333333333333332
F37BF075,2021-12-26 23:56:45,gift,700,0.7
4883B10C,2021-12-27 02:59:02,buy,5700,3.8
4D37F2E1,2021-12-27 02:59:31,buy,5600,3.2941176470588234
5028CA60,2021-12-27 05:22:08,buy,7100,3.736842105263158
4D2420BF,2021-12-27 16:21:23,buy,6100,20.333333333333332
492A0AFA,2021-12-27 16:31:57,gift,8900,7.416666666666667
9E0EDB10,2021-12-28 05:17:29,gift,6100,4.6923076923076925
A4CB5752,2021-12-28 10:01:41,gift,3700,4.111111111111111
9A1A51DD,2021-12-28 10:31:32,buy,7300,10.428571428571429
D418F68B,2021-12-29 02:51:01,buy,6000,15.0
FC403EBF,2021-12-29 07:04:35,redeem,-3300,0.0
5AC9489D,2021-12-29 08:06:29,redeem,-4600,0.0
98784DEE,2021-12-31 07:55:24,gift,9400,47.0
52793EA2,2021-12-31 09:18:43,buy,7600,6.333333333333333
D5E9F71D,2021-12-31 12:01:31,buy,400,0.4444444444444444
58B6CADE,2021-12-31 17:56:14,buy,4600,23.0
2267EAF6,2022-01-01 01:40:41,buy,5600,3.111111111111111
7B5E1CAB,2022-01-01 04:10:49,gift,4400,4.0
330C98BE,2022-01-01 15:01:25,buy,4100,2.9285714285714284
351A31A4,2022-01-01 18:33:53,buy,4100,4.555555555555555
0D4E6965,2022-01-01 21:26:55,gift,3500,7.0
D1630BE9,2022-01-02 04:38:21,buy,400,4.0
4D2420BF,2022-01-02 14:27:55,gift,2800,1.75
6D605183,2022-01-04 00:49:26,redeem,-4800,0.0
B849829C,2022-01-04 05:06:07,redeem,-3900,0.0
37369273,2022-01-04 15:58:07,buy,3800,2.533333333333333
3D938BD4,2022-01-04 18:33:45,redeem,-3900,0.0
69A00A83,2022-01-06 04:36:32,redeem,-2200,0.0
B71E1604,2022-01-07 06:40:23,redeem,-5800,0.0
1A35E703,2022-01-07 10:41:43,buy,7600,76.0
86F53E1A,2022-01-08 10:48:52,gift,3900,7.8
DD5DB310,2022-01-08 11:44:00,gift,8900,22.25
978B8445,2022-01-08 12:29:43,buy,3600,3.272727272727273
E5564F0A,2022-01-09 05:41:08,gift,4300,3.0714285714285716
6D5B935F,2022-01-09 23:10:56,gift,8800,8.0
6A6F4686,2022-01-10 01:43:35,redeem,-3000,0.0
878B3D0B,2022-01-11 18:39:33,buy,9000,12.857142857142858
45F4AB79,2022-01-12 00:01:02,gift,2000,5.0
2706E7A9,2022-01-12 17:53:40,redeem,-300,0.0
CE53D29C,2022-01-13 04:02:56,buy,7800,19.5
0AA5C109,2022-01-13 07:39:32,redeem,-3700,0.0
E0F9D81C,2022-01-13 21:38:51,redeem,-4300,0.0
B535A8A9,2022-01-14 01:00:49,gift,6500,8.125
7C540EFD,2022-01-14 03:27:47,buy,400,0.2857142857142857
58B6CADE,2022-01-14 05:06:58,buy,7500,18.75
F8C3E468,2022-01-14 15:14:32,gift,5500,3.6666666666666665
2408C418,2022-01-15 09:38:24,buy,8800,22.0
E9C8343F,2022-01-15 17:45:10,redeem,-8200,0.0
FBE7D522,2022-01-15 19:49:58,gift,8500,12.142857142857142
E9C8343F,2022-01-16 05:54:41,buy,7200,18.0
CCF84A75,2022-01-16 08:15:22,gift,9200,30.666666666666668
